loan_amnt,term,int_rate,installment,grade,emp_length,annual_inc,dti,home_ownership,purpose,open_acc,revol_bal,revol_util,total_acc,delinq_2yrs,pub_rec,mort_acc,default
27644.0,36,20.13,1029.18,E,1,51169.0,9.08,MORTGAGE,debt_consolidation,8,15827.0,1.5,24,0,0,1,0
15627.0,60,15.2,373.41,C,5,79038.0,13.0,RENT,debt_consolidation,12,5387.0,78.8,24,0,1,1,0
10705.0,36,11.69,353.98,B,3,81216.0,38.23,RENT,debt_consolidation,9,5268.0,46.8,24,0,0,2,0
14560.0,60,14.63,343.56,C,10,65790.0,33.88,MORTGAGE,home_improvement,11,11203.0,54.2,26,0,0,4,1
4602.0,36,15.24,160.07,C,0,30333.0,6.6,MORTGAGE,car,10,35804.0,13.7,24,0,0,0,0
17072.0,36,25.94,687.3,F,2,49059.0,21.79,OWN,credit_card,15,11937.0,43.7,19,0,0,2,0
7204.0,36,7.38,223.69,A,10,66268.0,19.62,RENT,debt_consolidation,12,22535.0,49.2,18,1,0,1,0
5934.0,36,11.43,195.48,B,10,63822.0,17.75,RENT,car,7,10894.0,4.1,18,1,0,2,0
5359.0,36,17.36,192.02,D,9,32407.0,18.82,MORTGAGE,debt_consolidation,5,1239.0,17.6,11,0,0,0,0
26046.0,60,21.06,705.51,E,0,129927.0,25.72,RENT,credit_card,20,12765.0,36.7,30,0,0,0,0
9159.0,36,19.5,338.05,E,6,13411.0,38.69,RENT,debt_consolidation,9,6683.0,17.9,20,0,0,1,1
33531.0,60,26.66,1017.08,G,4,51530.0,35.01,RENT,major_purchase,7,27693.0,32.0,18,0,0,2,1
9687.0,36,23.3,376.5,F,9,34448.0,35.01,RENT,credit_card,12,42278.0,87.9,20,0,0,2,1
4796.0,60,17.81,121.29,D,0,66789.0,28.14,RENT,debt_consolidation,7,49195.0,62.5,16,0,0,1,0
6837.0,36,9.94,220.42,B,1,110198.0,0.7,MORTGAGE,other,9,6822.0,55.0,21,0,0,0,0
28043.0,36,15.37,977.21,C,5,25740.0,17.62,RENT,credit_card,9,5053.0,84.5,18,0,1,1,0
12167.0,60,20.95,328.82,E,1,245773.0,20.45,MORTGAGE,debt_consolidation,9,5885.0,23.7,23,1,0,2,1
9614.0,36,24.27,378.55,F,7,67583.0,33.7,RENT,other,23,7211.0,97.6,29,0,0,0,1
14706.0,36,27.07,600.93,G,9,75285.0,36.91,MORTGAGE,debt_consolidation,11,9562.0,21.9,25,0,0,1,0
18053.0,36,18.93,661.11,D,7,25239.0,18.06,OWN,credit_card,5,3224.0,49.2,12,0,0,0,0
26120.0,36,17.12,932.81,D,4,58224.0,12.02,OWN,home_improvement,8,8275.0,96.4,20,0,0,1,0
31860.0,36,5.41,960.75,A,10,107259.0,13.49,MORTGAGE,medical,14,1061.0,33.4,24,0,0,1,0
10766.0,36,6.66,330.75,A,1,67911.0,23.15,RENT,home_improvement,15,69658.0,16.7,26,0,0,1,0
6029.0,36,8.59,190.57,B,2,65128.0,11.0,MORTGAGE,car,8,6436.0,40.7,18,0,0,0,0
10425.0,36,6.26,318.38,A,5,58040.0,36.43,MORTGAGE,small_business,14,5293.0,23.3,20,1,0,0,0
15618.0,36,14.22,535.46,C,0,26192.0,16.75,MORTGAGE,debt_consolidation,8,13976.0,74.8,16,0,0,1,0
7493.0,36,12.75,251.57,C,1,26102.0,39.6,MORTGAGE,major_purchase,16,18744.0,92.0,27,0,0,1,0
7523.0,36,19.66,278.28,E,4,120764.0,4.38,RENT,home_improvement,9,1065.0,85.7,22,0,0,2,0
16420.0,60,17.32,410.91,D,10,101658.0,7.52,MORTGAGE,debt_consolidation,4,4080.0,14.3,8,0,0,1,0
12975.0,60,18.71,334.51,D,10,111097.0,20.46,MORTGAGE,debt_consolidation,5,33582.0,95.1,16,0,0,0,0
13625.0,36,15.86,478.07,D,4,36545.0,34.73,RENT,small_business,7,19426.0,73.6,22,1,0,1,1
8475.0,60,11.39,185.92,B,1,54473.0,14.16,OWN,other,12,2512.0,75.8,23,0,0,0,0
11635.0,36,26.91,474.44,G,1,125377.0,33.5,MORTGAGE,major_purchase,4,26546.0,55.0,14,0,1,2,0
7673.0,60,6.99,151.9,A,3,28647.0,17.02,RENT,major_purchase,14,17275.0,37.3,20,0,0,1,0
22791.0,36,26.59,925.44,G,2,117940.0,34.12,MORTGAGE,debt_consolidation,8,3609.0,25.2,16,1,0,3,1
24863.0,36,12.16,827.71,C,1,42112.0,11.1,RENT,debt_consolidation,20,8065.0,47.1,36,0,0,1,0
4413.0,36,16.79,156.87,D,7,35841.0,18.88,MORTGAGE,credit_card,7,1479.0,80.5,15,1,0,1,0
7649.0,36,7.5,237.93,A,6,58738.0,11.15,MORTGAGE,debt_consolidation,14,18238.0,31.1,33,0,0,0,0
5443.0,36,6.63,167.14,A,2,30632.0,8.61,RENT,home_improvement,14,37830.0,89.0,21,0,0,0,0
9045.0,36,14.88,313.02,C,8,19185.0,16.85,RENT,debt_consolidation,13,5766.0,14.6,23,0,0,3,0
12707.0,36,22.06,485.68,E,8,62669.0,13.39,MORTGAGE,debt_consolidation,9,8057.0,5.0,21,0,1,3,0
5598.0,36,11.2,183.8,B,5,82500.0,31.49,RENT,debt_consolidation,13,12363.0,50.3,21,0,0,0,0
7684.0,36,17.93,277.53,D,1,124141.0,29.91,RENT,debt_consolidation,7,6459.0,92.9,17,0,1,1,0
7315.0,36,11.41,240.91,B,10,86179.0,14.34,MORTGAGE,credit_card,10,1026.0,83.6,16,0,0,1,0
15129.0,36,13.94,516.63,C,7,194705.0,39.69,RENT,debt_consolidation,10,23814.0,13.8,18,0,1,1,0
13927.0,36,25.85,560.02,F,2,135489.0,38.95,RENT,debt_consolidation,11,27064.0,14.1,27,0,0,2,0
8664.0,36,24.68,343.01,F,6,93232.0,36.71,MORTGAGE,debt_consolidation,11,16085.0,9.5,20,0,0,1,0
14855.0,60,16.87,368.15,D,4,79314.0,23.46,RENT,credit_card,14,32756.0,78.7,30,1,0,0,0
9624.0,60,10.48,206.76,B,6,125249.0,16.49,RENT,debt_consolidation,15,7103.0,33.0,22,0,0,2,0
11350.0,36,9.44,363.26,B,5,15870.0,12.52,MORTGAGE,credit_card,10,12621.0,33.3,19,0,0,4,0
36464.0,36,26.94,1487.48,G,5,44890.0,0.6,MORTGAGE,debt_consolidation,7,4022.0,92.5,18,0,0,1,0
29860.0,36,9.66,958.74,B,8,19632.0,25.27,MORTGAGE,debt_consolidation,11,3377.0,64.1,29,1,0,1,0
6126.0,60,23.59,174.78,F,6,89131.0,22.13,MORTGAGE,small_business,8,2203.0,93.0,19,1,0,0,1
21979.0,36,13.49,745.76,C,0,38344.0,25.19,OWN,credit_card,12,11438.0,23.9,29,1,0,0,1
21738.0,36,27.67,895.29,G,0,300000.0,23.04,MORTGAGE,debt_consolidation,8,8848.0,74.2,14,0,0,1,0
6708.0,36,13.47,227.54,C,3,43881.0,5.51,MORTGAGE,car,10,24310.0,9.4,23,1,0,0,0
21835.0,36,13.08,736.55,C,4,63820.0,27.82,MORTGAGE,medical,9,1421.0,66.5,22,1,0,0,0
33616.0,36,19.66,1243.48,E,2,47035.0,14.42,MORTGAGE,debt_consolidation,5,10547.0,43.1,12,0,0,1,0
6812.0,36,27.11,278.5,G,7,44654.0,20.65,MORTGAGE,debt_consolidation,11,45535.0,3.2,19,0,0,2,0
7704.0,36,27.45,316.38,G,1,28342.0,14.63,MORTGAGE,credit_card,5,9119.0,8.4,17,0,0,4,0
24602.0,36,21.27,930.3,E,7,27776.0,0.88,MORTGAGE,major_purchase,6,19947.0,94.1,18,2,0,1,0
15723.0,36,22.36,603.4,E,8,16193.0,35.06,MORTGAGE,credit_card,12,84422.0,78.5,19,0,0,0,1
18599.0,36,17.96,672.03,D,1,83057.0,5.95,MORTGAGE,home_improvement,12,31725.0,80.1,23,0,1,5,0
16389.0,36,22.38,629.13,E,7,46407.0,23.29,RENT,home_improvement,9,1948.0,3.2,17,0,0,1,0
16889.0,60,24.77,493.44,F,10,191028.0,35.33,MORTGAGE,other,11,5932.0,74.9,18,1,0,3,0
6028.0,36,16.18,212.46,D,1,28382.0,8.85,RENT,car,8,11615.0,2.7,18,0,0,2,0
25044.0,36,19.26,921.31,E,10,145189.0,16.48,MORTGAGE,debt_consolidation,18,7597.0,28.5,31,0,0,0,0
26950.0,36,17.36,965.68,D,6,153792.0,15.11,RENT,credit_card,5,30126.0,49.8,18,2,0,0,1
11642.0,36,17.94,420.54,D,6,128827.0,3.57,MORTGAGE,credit_card,18,7945.0,39.2,27,1,0,2,0
13016.0,36,25.47,520.75,F,0,68932.0,16.94,RENT,credit_card,9,7552.0,14.1,20,1,0,1,0
5331.0,36,13.18,180.09,C,8,48878.0,19.18,MORTGAGE,other,20,23972.0,98.3,29,0,0,0,0
18189.0,36,9.79,585.12,B,5,128752.0,1.06,RENT,debt_consolidation,11,1981.0,5.4,22,1,0,0,0
18831.0,36,15.49,657.31,C,8,37239.0,19.53,MORTGAGE,home_improvement,12,13208.0,68.3,19,0,0,2,0
12870.0,36,9.79,414.01,B,9,70434.0,3.75,OWN,medical,9,4308.0,79.1,18,1,0,0,0
26229.0,36,16.46,928.1,D,5,58323.0,35.7,MORTGAGE,debt_consolidation,10,17600.0,27.8,20,0,0,1,1
10933.0,36,25.78,439.22,F,2,35072.0,26.01,MORTGAGE,car,10,5621.0,40.7,19,0,0,0,0
18747.0,36,19.2,689.09,E,1,70744.0,2.26,MORTGAGE,small_business,11,13533.0,8.4,23,0,0,0,0
7246.0,36,24.67,286.84,F,1,93443.0,33.08,RENT,debt_consolidation,12,4693.0,36.0,19,1,0,3,0
13172.0,36,8.82,417.76,B,10,34252.0,14.46,RENT,debt_consolidation,17,1119.0,34.8,26,0,0,0,0
12033.0,36,25.72,483.02,F,1,78911.0,9.02,MORTGAGE,debt_consolidation,13,11624.0,3.0,28,0,0,3,0
15294.0,36,18.84,559.38,D,3,15718.0,10.16,RENT,debt_consolidation,11,2211.0,26.4,18,1,1,2,1
10703.0,36,5.73,324.3,A,3,31905.0,23.91,MORTGAGE,home_improvement,11,36196.0,92.8,22,0,0,2,0
12346.0,60,19.56,324.08,E,10,45506.0,3.26,RENT,other,16,14237.0,67.7,29,1,0,2,0
21930.0,60,26.88,668.07,G,5,74191.0,2.35,RENT,debt_consolidation,4,16739.0,1.5,14,0,0,1,0
10280.0,36,6.82,316.57,A,10,100870.0,25.1,MORTGAGE,debt_consolidation,7,6107.0,51.8,20,0,0,3,0
5095.0,36,18.4,185.22,D,8,62925.0,39.28,MORTGAGE,debt_consolidation,11,7950.0,34.8,25,0,0,0,0
38168.0,36,26.06,1539.03,G,9,84116.0,19.34,RENT,other,9,760.0,98.5,19,0,0,1,0
30604.0,36,5.22,920.26,A,1,54375.0,16.53,OWN,home_improvement,9,12003.0,94.9,18,0,0,2,0
6153.0,60,19.51,161.34,E,2,76332.0,37.89,MORTGAGE,debt_consolidation,15,2587.0,68.7,27,0,0,4,1
20208.0,60,15.92,490.56,D,1,73950.0,9.64,RENT,car,16,11114.0,1.8,26,0,0,3,0
9879.0,60,12.98,224.68,C,4,44116.0,9.62,RENT,other,16,2708.0,14.7,25,0,0,1,0
15648.0,36,19.43,577.0,E,8,48377.0,36.2,MORTGAGE,debt_consolidation,9,14989.0,76.0,16,0,1,3,1
15939.0,36,6.21,486.41,A,1,85826.0,25.88,RENT,debt_consolidation,13,9720.0,60.2,25,0,0,1,0
11607.0,60,22.32,322.69,E,1,177594.0,2.15,OWN,debt_consolidation,8,2176.0,23.3,22,0,1,3,0
8348.0,36,5.1,250.57,A,6,123512.0,26.96,MORTGAGE,debt_consolidation,8,31290.0,10.8,20,2,0,3,0
8828.0,60,12.06,196.64,C,2,30410.0,32.8,MORTGAGE,debt_consolidation,13,6659.0,36.6,22,0,0,0,0
7710.0,36,16.59,273.31,D,5,30475.0,10.96,MORTGAGE,debt_consolidation,16,3355.0,87.7,22,0,0,1,0
8110.0,36,13.67,275.88,C,0,43418.0,15.32,MORTGAGE,car,7,22834.0,53.9,17,1,1,1,0
12832.0,36,12.07,426.64,C,7,63535.0,7.91,MORTGAGE,debt_consolidation,13,4675.0,29.2,22,0,0,1,0
8695.0,36,24.11,341.63,F,5,61633.0,25.33,MORTGAGE,debt_consolidation,8,6839.0,8.9,25,0,0,1,1
20115.0,36,26.5,815.81,G,7,126017.0,26.57,RENT,debt_consolidation,15,37445.0,18.1,24,1,1,2,1
32609.0,36,25.1,1298.25,F,2,130231.0,2.74,MORTGAGE,debt_consolidation,11,12062.0,41.7,18,2,0,1,0
9433.0,36,17.02,336.41,D,2,60078.0,27.11,RENT,major_purchase,10,15035.0,75.7,18,0,0,1,0
15423.0,36,25.34,615.99,F,9,52228.0,26.34,RENT,debt_consolidation,11,7242.0,48.5,22,1,0,2,1
18030.0,36,26.18,728.17,G,8,81638.0,1.41,MORTGAGE,other,18,4177.0,47.1,33,0,0,0,0
17733.0,36,14.41,609.61,C,6,113314.0,22.21,RENT,debt_consolidation,13,5825.0,27.8,20,0,0,2,0
13983.0,60,11.52,307.66,B,6,83405.0,24.56,RENT,debt_consolidation,13,762.0,25.0,28,0,0,7,0
20860.0,36,7.26,646.58,A,1,46216.0,17.21,RENT,small_business,10,15861.0,67.2,17,1,1,1,1
17843.0,36,16.02,627.48,D,9,41467.0,36.05,OWN,other,10,14645.0,71.4,26,0,0,3,0
6358.0,60,26.76,193.23,G,8,30750.0,13.13,MORTGAGE,other,11,1832.0,96.2,23,0,0,1,1
22505.0,60,17.9,570.26,D,6,67245.0,2.69,MORTGAGE,small_business,8,11837.0,90.0,16,0,0,1,0
22751.0,36,20.35,849.57,E,10,87018.0,26.87,RENT,other,8,407.0,58.6,17,0,0,2,0
8451.0,60,7.6,169.74,A,1,93051.0,24.21,RENT,car,13,68567.0,61.1,26,1,0,2,0
13667.0,36,8.3,430.17,A,7,119498.0,39.56,MORTGAGE,debt_consolidation,10,4575.0,39.1,26,0,0,2,0
20131.0,36,15.68,704.57,D,10,145537.0,9.25,MORTGAGE,car,14,4842.0,97.3,23,0,0,1,0
11783.0,36,26.88,480.29,G,3,26239.0,15.82,MORTGAGE,credit_card,7,17069.0,91.7,23,0,0,1,0
25433.0,36,13.3,860.62,C,0,76333.0,18.45,MORTGAGE,credit_card,12,12922.0,4.2,23,0,0,1,0
40000.0,60,25.18,1178.28,F,8,77929.0,34.46,RENT,debt_consolidation,12,1754.0,37.2,20,2,0,2,1
8337.0,36,7.77,260.37,A,0,57276.0,16.58,MORTGAGE,home_improvement,10,8490.0,40.1,21,1,0,3,0
5834.0,60,19.19,151.95,E,10,36424.0,30.89,MORTGAGE,home_improvement,9,12421.0,26.9,17,0,0,1,0
16031.0,36,18.81,586.09,D,0,142454.0,6.28,MORTGAGE,small_business,8,3513.0,44.1,13,0,0,1,0
20598.0,36,24.78,816.58,F,7,42059.0,16.39,RENT,debt_consolidation,10,17845.0,45.1,18,0,1,3,0
11632.0,36,5.08,349.04,A,3,16066.0,6.2,RENT,debt_consolidation,19,2267.0,77.7,29,0,0,1,0
31951.0,60,9.37,669.0,B,2,60600.0,37.99,RENT,debt_consolidation,11,14779.0,91.0,17,1,0,4,1
5984.0,36,10.05,193.23,B,10,51911.0,7.11,MORTGAGE,debt_consolidation,11,1819.0,52.8,22,1,0,0,0
20247.0,60,26.85,616.43,G,8,182521.0,16.76,OWN,small_business,15,5301.0,25.7,27,0,0,1,0
9288.0,60,8.53,190.69,B,3,80323.0,3.29,MORTGAGE,debt_consolidation,9,1589.0,53.6,16,0,0,0,0
37482.0,36,5.85,1137.73,A,2,49853.0,36.86,MORTGAGE,debt_consolidation,16,18053.0,17.8,27,1,0,3,0
40000.0,36,17.29,1431.89,D,8,53204.0,24.95,RENT,debt_consolidation,14,28287.0,35.1,24,0,0,2,0
8434.0,60,17.16,210.33,D,9,52837.0,38.5,MORTGAGE,home_improvement,8,44628.0,53.5,16,0,0,2,1
9607.0,60,24.41,278.66,F,8,226450.0,1.69,RENT,debt_consolidation,6,5360.0,95.2,12,0,0,1,0
22376.0,36,26.82,911.35,G,6,89796.0,7.0,MORTGAGE,debt_consolidation,15,3742.0,46.9,21,0,0,2,0
10591.0,36,17.39,379.66,D,2,25737.0,15.2,RENT,debt_consolidation,16,22339.0,1.0,22,0,0,2,0
13001.0,36,26.39,526.52,G,9,51706.0,24.85,MORTGAGE,other,13,8611.0,11.0,20,0,0,1,0
13565.0,36,21.68,515.81,E,8,59031.0,13.18,OWN,other,9,4275.0,39.9,14,1,0,3,0
4223.0,36,11.08,138.42,B,5,30806.0,28.47,RENT,major_purchase,6,4226.0,16.9,15,0,1,0,0
13249.0,36,26.35,536.28,G,5,20542.0,6.61,MORTGAGE,small_business,10,8343.0,32.3,19,0,0,2,0
8832.0,36,20.35,329.81,E,6,85591.0,24.03,RENT,debt_consolidation,11,27486.0,87.1,17,0,0,1,0
9938.0,36,14.52,342.17,C,9,36946.0,15.92,RENT,debt_consolidation,13,2821.0,68.8,19,1,0,2,1
31767.0,36,20.65,1191.12,E,8,126660.0,20.33,MORTGAGE,home_improvement,10,30268.0,63.6,24,0,0,2,0
6286.0,36,14.23,215.54,C,9,60169.0,22.79,MORTGAGE,small_business,13,6766.0,39.3,17,0,0,0,0
21762.0,36,7.63,678.23,A,5,45046.0,2.4,MORTGAGE,debt_consolidation,7,27351.0,77.1,16,0,0,2,0
11301.0,36,21.54,428.91,E,6,14044.0,36.96,OWN,credit_card,9,6588.0,99.8,16,0,0,3,0
11295.0,36,23.95,442.84,F,9,124666.0,31.44,MORTGAGE,debt_consolidation,13,18731.0,33.3,19,1,0,1,0
21466.0,36,21.76,817.13,E,2,71404.0,17.7,MORTGAGE,home_improvement,16,3532.0,66.8,25,0,0,0,0
16384.0,36,10.27,530.74,B,4,45756.0,21.9,MORTGAGE,small_business,13,12375.0,20.2,18,0,0,4,0
18814.0,36,27.0,768.09,G,6,35095.0,1.3,RENT,car,11,15552.0,9.9,21,0,0,1,0
23883.0,60,5.58,457.08,A,10,156288.0,19.92,RENT,major_purchase,7,1262.0,97.1,18,2,0,2,0
10951.0,36,12.65,367.14,C,0,31618.0,17.05,RENT,debt_consolidation,12,41632.0,20.4,25,0,1,0,0
9253.0,36,10.98,302.84,B,2,47993.0,14.98,MORTGAGE,car,13,1895.0,10.3,25,0,0,2,0
6967.0,60,6.11,135.05,A,2,84276.0,32.61,MORTGAGE,debt_consolidation,9,23942.0,48.3,19,0,0,1,0
8142.0,36,14.33,279.58,C,3,142980.0,7.28,MORTGAGE,car,4,4944.0,69.6,13,2,0,0,0
40000.0,60,19.33,1044.9,E,2,52586.0,7.05,MORTGAGE,debt_consolidation,12,17475.0,0.0,21,1,0,3,0
28192.0,36,25.3,1125.39,F,6,38527.0,20.87,RENT,credit_card,11,12397.0,39.9,19,1,0,2,0
5939.0,36,27.76,244.89,G,10,56160.0,27.49,RENT,credit_card,8,5733.0,46.9,20,0,1,0,1
6042.0,36,23.59,235.75,F,6,103020.0,0.9,RENT,debt_consolidation,11,3342.0,49.3,21,0,1,0,0
17839.0,36,15.78,625.23,D,2,117905.0,21.83,MORTGAGE,medical,11,6339.0,40.1,20,1,0,3,0
18552.0,36,21.65,705.15,E,10,26236.0,11.95,RENT,credit_card,8,5011.0,15.3,15,0,0,3,0
18571.0,36,24.4,732.5,F,6,64149.0,30.28,RENT,debt_consolidation,9,11709.0,71.3,22,0,0,0,1
11465.0,36,15.7,401.38,D,2,25322.0,18.75,RENT,debt_consolidation,9,8828.0,63.7,17,0,0,4,0
12391.0,60,23.06,349.74,F,3,101776.0,33.36,RENT,home_improvement,10,3657.0,3.3,22,0,0,2,0
16264.0,36,16.1,572.6,D,9,77144.0,15.88,RENT,debt_consolidation,16,2375.0,60.3,26,0,0,3,0
14066.0,36,13.89,479.99,C,8,34451.0,33.08,MORTGAGE,debt_consolidation,6,5360.0,75.3,18,0,0,1,0
3528.0,36,17.1,125.96,D,6,150315.0,28.66,RENT,credit_card,5,7472.0,12.6,17,1,0,3,0
11639.0,36,20.54,435.76,E,1,73204.0,33.13,MORTGAGE,debt_consolidation,14,3816.0,76.3,22,1,0,0,0
8016.0,36,21.72,304.97,E,9,68536.0,32.5,MORTGAGE,debt_consolidation,14,11846.0,26.0,26,0,0,0,0
14841.0,36,13.2,501.48,C,3,53773.0,19.45,OWN,credit_card,16,6494.0,67.8,19,0,0,3,0
40000.0,36,18.14,1448.91,D,8,59586.0,14.72,MORTGAGE,debt_consolidation,15,21658.0,66.9,25,1,0,2,0
16655.0,60,25.93,497.97,F,7,47625.0,30.61,RENT,debt_consolidation,9,11780.0,56.6,18,0,0,2,0
11069.0,36,27.46,454.63,G,2,38379.0,14.46,MORTGAGE,debt_consolidation,11,14714.0,22.3,22,0,0,3,1
23227.0,36,10.23,751.98,B,2,125176.0,3.58,MORTGAGE,credit_card,9,4576.0,27.4,15,1,1,2,0
17847.0,36,9.44,571.19,B,1,44549.0,34.35,MORTGAGE,debt_consolidation,10,29237.0,47.3,19,1,0,1,0
17190.0,36,20.56,643.76,E,2,43659.0,15.89,RENT,other,12,10471.0,2.7,25,0,0,6,0
19228.0,36,14.54,662.22,C,1,55405.0,5.3,MORTGAGE,small_business,9,30247.0,41.7,19,0,0,5,0
40000.0,60,5.56,765.15,A,6,140746.0,25.86,MORTGAGE,debt_consolidation,9,19444.0,69.3,24,0,0,2,0
6778.0,60,12.98,154.15,C,6,118031.0,35.59,MORTGAGE,debt_consolidation,15,6604.0,0.2,27,0,0,2,0
17751.0,36,23.56,692.33,F,6,47244.0,34.44,RENT,car,10,4423.0,73.9,13,0,1,0,1
7663.0,36,23.34,297.99,F,7,125000.0,22.18,RENT,debt_consolidation,15,8976.0,43.1,21,0,0,3,0
18645.0,36,16.38,659.01,D,9,63887.0,3.52,RENT,car,12,6085.0,48.7,22,0,0,0,0
7699.0,36,15.87,270.18,D,10,36096.0,27.86,MORTGAGE,major_purchase,15,4006.0,22.2,24,0,1,0,0
10400.0,36,18.33,377.71,D,2,44996.0,24.35,RENT,debt_consolidation,7,2811.0,41.4,15,0,0,0,0
11192.0,36,10.05,361.4,B,6,136483.0,8.41,MORTGAGE,car,10,55526.0,50.6,21,0,0,1,0
23992.0,36,17.1,856.57,D,0,208920.0,36.02,MORTGAGE,credit_card,15,2092.0,97.9,26,0,0,1,0
23181.0,36,5.25,697.36,A,1,72540.0,3.47,RENT,home_improvement,11,1182.0,61.9,19,1,0,0,0
6327.0,60,15.94,153.66,D,7,42620.0,14.92,MORTGAGE,debt_consolidation,11,11915.0,63.1,19,0,0,1,0
13807.0,60,12.73,312.25,C,5,55551.0,3.78,MORTGAGE,debt_consolidation,10,3936.0,99.7,22,1,0,2,0
8728.0,36,20.52,326.68,E,8,37893.0,36.48,RENT,debt_consolidation,13,6015.0,3.6,24,0,0,2,1
6279.0,36,19.68,232.33,E,4,41355.0,1.42,RENT,debt_consolidation,11,2059.0,87.1,19,1,0,2,0
11729.0,60,13.76,271.46,C,1,38987.0,17.03,OWN,debt_consolidation,6,12174.0,79.1,18,0,0,0,0
11102.0,36,5.17,333.58,A,10,57091.0,34.47,MORTGAGE,debt_consolidation,12,10756.0,4.7,22,1,0,2,0
40000.0,60,10.8,865.71,B,1,64370.0,10.06,MORTGAGE,medical,11,20972.0,44.2,20,0,0,1,0
17323.0,36,19.57,640.0,E,1,54781.0,4.2,RENT,debt_consolidation,15,14068.0,51.7,24,0,0,3,0
5846.0,36,6.66,179.6,A,2,52429.0,5.08,RENT,small_business,10,6066.0,3.3,17,0,1,0,0
9520.0,36,7.48,296.04,A,10,94494.0,16.2,OWN,other,14,1617.0,44.8,20,0,0,4,0
24657.0,60,19.88,651.61,E,4,52181.0,17.14,MORTGAGE,debt_consolidation,8,3651.0,88.0,13,0,0,5,0
40000.0,36,22.38,1535.49,E,5,54230.0,28.72,MORTGAGE,debt_consolidation,13,3464.0,2.8,19,1,0,1,0
5159.0,36,12.4,172.34,C,8,53856.0,9.52,MORTGAGE,major_purchase,12,2690.0,82.8,26,2,0,2,0
4324.0,36,16.26,152.57,D,6,151142.0,28.07,RENT,major_purchase,10,29576.0,83.9,20,2,0,2,0
40000.0,60,26.75,1215.44,G,9,44590.0,39.96,RENT,debt_consolidation,10,32550.0,0.3,32,0,0,2,1
16878.0,60,26.75,512.86,G,5,85629.0,34.57,RENT,debt_consolidation,7,4852.0,90.9,20,0,0,1,1
7935.0,60,12.07,176.79,C,10,38215.0,25.42,MORTGAGE,debt_consolidation,13,18197.0,71.5,22,0,0,1,0
18412.0,60,23.63,525.73,F,9,73863.0,37.6,OWN,credit_card,11,10500.0,94.0,23,0,0,1,0
2748.0,36,18.66,100.26,D,4,83095.0,39.64,RENT,debt_consolidation,14,4521.0,92.9,25,0,0,3,1
13387.0,36,27.44,549.69,G,3,114755.0,22.81,RENT,credit_card,11,8913.0,24.8,21,0,0,0,1
16264.0,36,15.99,571.71,D,10,47545.0,10.95,RENT,debt_consolidation,11,1138.0,51.8,21,1,0,1,0
23262.0,36,22.82,898.28,F,7,30688.0,36.6,MORTGAGE,home_improvement,9,1682.0,48.9,16,1,0,1,1
7271.0,60,22.67,203.6,F,6,37407.0,33.77,OWN,small_business,11,12367.0,70.9,21,0,0,1,0
14065.0,60,16.44,345.33,D,8,106801.0,3.38,MORTGAGE,small_business,12,20792.0,58.2,22,1,0,1,0
7667.0,36,23.3,297.99,F,6,208783.0,37.45,MORTGAGE,debt_consolidation,13,20033.0,96.4,27,0,0,1,0
15572.0,36,11.0,509.81,B,1,98782.0,14.65,RENT,other,13,2827.0,50.5,20,0,0,2,0
7807.0,60,7.81,157.59,A,3,28077.0,12.88,OWN,credit_card,11,19574.0,37.4,20,1,0,1,0
10458.0,36,14.78,361.4,C,5,96799.0,13.73,MORTGAGE,medical,7,15709.0,99.2,19,0,0,1,0
7350.0,36,26.7,298.88,G,0,33987.0,12.8,MORTGAGE,home_improvement,11,12814.0,59.4,22,0,0,2,1
19746.0,36,16.52,699.29,D,4,48558.0,20.64,MORTGAGE,credit_card,9,7039.0,40.9,18,0,0,3,0
22361.0,36,19.61,826.58,E,8,66993.0,23.19,MORTGAGE,major_purchase,13,4800.0,35.4,20,0,0,0,0
11605.0,36,19.36,427.51,E,1,74104.0,17.03,MORTGAGE,debt_consolidation,7,16886.0,70.8,23,1,0,0,0
13670.0,36,8.05,428.68,A,0,62272.0,16.5,MORTGAGE,debt_consolidation,6,17986.0,88.9,19,0,0,2,0
5602.0,36,13.98,191.41,C,9,41745.0,29.49,MORTGAGE,debt_consolidation,8,6579.0,17.7,17,0,0,0,0
11161.0,60,21.26,303.58,E,6,113094.0,0.12,MORTGAGE,car,10,12437.0,37.3,16,0,0,3,0
12963.0,36,27.36,531.72,G,1,43628.0,37.88,RENT,medical,8,12885.0,6.6,23,0,0,2,1
40000.0,36,8.86,1269.38,B,9,127097.0,28.58,MORTGAGE,car,11,7310.0,27.4,24,1,0,3,0
6856.0,60,14.44,161.1,C,7,26486.0,28.29,MORTGAGE,medical,6,4050.0,91.8,19,0,0,2,0
32161.0,36,7.19,995.83,A,3,68140.0,16.88,RENT,other,11,8694.0,64.5,18,1,0,1,0
24297.0,36,10.57,790.51,B,3,28690.0,38.63,MORTGAGE,credit_card,8,19259.0,91.2,21,0,0,1,0
15810.0,60,13.67,365.17,C,1,36299.0,0.01,RENT,debt_consolidation,9,3406.0,55.7,20,1,0,5,0
38375.0,36,17.43,1376.4,D,9,44011.0,3.06,MORTGAGE,home_improvement,13,25806.0,98.7,26,0,0,1,0
16702.0,60,10.3,357.34,B,5,149099.0,32.16,MORTGAGE,debt_consolidation,13,3883.0,63.6,21,1,0,1,0
